,Tweet,Date,Year,Month
8220,YOU are causing global warming by buying into the lie his money is all his to do with as he pleases That the rest of us play no part in his insane accumulation of wealth and there is no social or moral pressure to use that huge wealth for the collective good,2022-04-25 19:58:05+00:00,2022,4
8221,t understand people that cant get past sophomore humor The guy has almost single handedly taken on global warming but dont ever give him any credit,2022-04-25 19:58:04+00:00,2022,4
8222,decay erode and turn to dust some time in its life cycle Us humans are not all seeing and not 100 knowledgeable to know if global warming is real it can be a normal cycle the earth goes through for all we know,2022-04-25 19:57:17+00:00,2022,4
8223,re using the corpses to stop rising waters due to unprecedented global warming,2022-04-25 19:56:35+00:00,2022,4
8224,Elon musk buys Twitter for 44bn Ive spent the last the last 440 weeks studying how 444000 giant hornets migrate from Asia to South America every year Heres what it means for global warming,2022-04-25 19:55:16+00:00,2022,4
8225,5 times of UKR landmass as agricultural area Global warming increases it every year Permafrost soils have highest concentration of carbon so most fertile You should read on Soil by USDA or watch video by Nestle on soil,2022-04-25 19:54:53+00:00,2022,4
8226,Call it Global warming if your stupidthis is weather manipulation do not get fooled by leaders who have agenda of their own,2022-04-25 19:54:15+00:00,2022,4
8227,Harry is doing DIY crafts for the dangers of global warming every single day,2022-04-25 19:53:31+00:00,2022,4
8228,the cause varied missile attack monster attack natural disaster invasion etc,2022-04-25 19:53:03+00:00,2022,4
8229,as an Average Joe it is out of our hands I can no more put a stop to it than I can find an answer to stop global warming or that pointless conflict in UkraineIm happy to wait and see what he does and if it isnt what I like then Ill seek out penpals,2022-04-25 19:52:40+00:00,2022,4
8230,Manor partners like amp report their natural disasterclimaterelated sales losses Sports must also understand amp manage risk,2022-04-25 19:52:00+00:00,2022,4
8231,once you read ALL the studies around global warming that was censored you will realise there is no spoon,2022-04-25 19:51:37+00:00,2022,4
8232,Please go ahead and tell me,2022-04-25 19:51:22+00:00,2022,4
8233,People who experienced their 2030s in the 80s90s had it the best No pandemic no wars no financial crisis no weather catastrophes due to global warming no social media pressures just booming markets nice weather cheap houses and vibes,2022-04-25 19:50:32+00:00,2022,4
8234,Hahahaha golden,2022-04-25 19:50:28+00:00,2022,4
8235,the term global warming was used in 1975 in describing earths global average temperature while Climate Change was used in 1979 to describe a change in earths climate Climate change won out roughly in 2003,2022-04-25 19:50:20+00:00,2022,4
8236,I think the election was rigged I think masks dont do anything protect people from COVID I think global warming is a hoaxJust wanted to give Twitter one last chance to ban me before someone that loves free speech takes over,2022-04-25 19:50:20+00:00,2022,4
8237,but I found his proposal around PoW toothless Taxes and carbon credits wont limit global warming to 15 C by 2030 When mining got banned in China miners just went to the next cheapest place And next place aint Texas,2022-04-25 19:49:57+00:00,2022,4
8238,,2022-04-25 19:49:30+00:00,2022,4
8239,The Us China India are the countries with one of the largest carbon emissions into the environment And these carbon emissions lead to global warming Please for the sake of the planet Support us globegosolar stopcarbonemissions,2022-04-25 19:48:53+00:00,2022,4
8240,Skyisfalling crises ominously predicted to be existential threats to our democracy but that never actually were Net Neutrality Manmade Global Warming Trump January 6th White Supremacy Musk Buying Twitter,2022-04-25 19:48:42+00:00,2022,4
8241,,2022-04-25 19:48:29+00:00,2022,4
8242,Shut up and listen Given the scale of issues like global warming and epidemic disease we shouldnt underestimate the importance of a cando attitude to science rather than a cantaffordit attitude stoopid,2022-04-25 19:48:15+00:00,2022,4
8243,this constant demolition of taking all these trees is affecting global warming amp affects ALL of us amp our future generations It is ALL about GREED 4 tcity allowing this amp getting 4 permitsI met many ppl t8 yrs we were there including last neighbour who were born amp raised,2022-04-25 19:47:25+00:00,2022,4
8244,,2022-04-25 19:47:04+00:00,2022,4
8245,and We can blame all the Green Chameleon Climate Change Global Warming Extinction Rebellion Climate Crisis Road Blocking Glue Monkey Dilettante Puppets for the Nuclear choice to a natural supply of natures oil and natural gas,2022-04-25 19:45:24+00:00,2022,4
8246,Global warming is real but it not as severe a problem as were being told,2022-04-25 19:44:56+00:00,2022,4
8247,Can Elon Musk shut down every major corp that actively contributes to global warming thanks,2022-04-25 19:44:12+00:00,2022,4
8248,s done more to slow global warming than most nations through Tesla Lets wait and see what he does with Twitter,2022-04-25 19:43:41+00:00,2022,4
8249,Yall got to understand how good it is that Elon Owns Twitter now He has already made cars to combat global warming is planning on building a all Electric Jet now he bought twitter Yea its something big coming,2022-04-25 19:42:49+00:00,2022,4
8250,44 billion dollars for a fucking shitposting bird app dude just end global warming at this rate,2022-04-25 19:42:42+00:00,2022,4
8251,,2022-04-25 19:41:45+00:00,2022,4
8252,darn global warming anyways,2022-04-25 19:41:08+00:00,2022,4
8253,global warming,2022-04-25 19:39:59+00:00,2022,4
8254,Your presence makes my day worse Only by planting trees we will be able to overcome global warming You make me sick,2022-04-25 19:38:18+00:00,2022,4
8255,re worried about Global Warming,2022-04-25 19:35:26+00:00,2022,4
8256,booze and drugs to escape the drudgery of endless school and a bleak future marred by the dovetailing realities of unfettered capitalism global warming and pandering politicians who exist only to get reelected while doing nothing to fix the problems,2022-04-25 19:35:05+00:00,2022,4
8257,I usually relate it times of emergency and a merchant is preying on a consumer who has no choice due to very limited supply Portable generators after a natural disaster,2022-04-25 19:32:54+00:00,2022,4
8258,use them to fix global warming or something,2022-04-25 19:32:34+00:00,2022,4
8259,I was agreeing with you,2022-04-25 19:31:50+00:00,2022,4
8260,Global warming used to tell in and out,2022-04-25 19:31:48+00:00,2022,4
8261,constant demolition of taking all these trees is affecting global warming amp affects ALL of us amp our future generations It is ALL about GREED 4 tcity allowing this amp getting 4 permitsI met many ppl t8 yrs we were there including last neighbour who were born amp raised there amp,2022-04-25 19:31:18+00:00,2022,4
8262,,2022-04-25 19:30:50+00:00,2022,4
8263,go cry a river and pretend it is global warming,2022-04-25 19:28:51+00:00,2022,4
8264,Tiny greenhouse gas particles float and stay high in the atmosphere and transmit heat from the sun to the air around them This reduces the temp diff between the upper and lower atmospheres The convection of heat upward and into space slows Thats how global warming works,2022-04-25 19:27:45+00:00,2022,4
8265,How far has the Right taken away critical thinking Now they also take away History Doomed The world will be a very unsafe place Global Warming Not much will be done Doomed,2022-04-25 19:27:30+00:00,2022,4
8266,global warming doesnt exist the sun is simply heating up more and more,2022-04-25 19:25:13+00:00,2022,4
8267,I HAVE MY DOUBTS ABOUT GLOBAL WARMING THE ABOLISH IT LET THE FACTORIES RIP,2022-04-25 19:24:57+00:00,2022,4
8268,,2022-04-25 19:24:55+00:00,2022,4
8269,Oh sorry I forgot climate emergency Because it getting cold is clearly a sign of global warming Its getting harder for them to rig the data,2022-04-25 19:24:52+00:00,2022,4
8270,t been creating electric cars to solve global warming donating hundreds of millions to charity and advancing our species as a whole by trying to make mats inhabitable for humans,2022-04-25 19:24:00+00:00,2022,4
8271,Im over here at 2 am looking for walkie talkies The spiral is real but so is global warming and corporate greed,2022-04-25 19:22:47+00:00,2022,4
8272,re not fooling anyoneThere was no respect intended in your questionI admit I was once a climate skeptic tooI used the same silly argumentsEvery time it was cold in the summer Id shoot my mouth off about global warmingIts embarrassing to think I felt that way,2022-04-25 19:22:43+00:00,2022,4
8273,t colds days on global warming really something,2022-04-25 19:22:32+00:00,2022,4
8274,literally All just so Rich ASSHATS can take a joy rideEAT THE RICH,2022-04-25 19:22:29+00:00,2022,4
8275,We need to redistribute possible wasted food first see where the shortages areinvest wisely from there As for Global warming thats another area where the small actions influence much larger outcomes,2022-04-25 19:21:39+00:00,2022,4
8276,global warming stop omg for real I dont have ac in my car omg quit,2022-04-25 19:21:23+00:00,2022,4
8277,Anyone who thinks global warming is fake is 100 unwell,2022-04-25 19:20:54+00:00,2022,4
