,Tweet,Date,Year,Month
67681,Got a coon all for banning abortions Michael Jackson been dead for 13 years Global warming A pandemic Formula shortages Kids getting brutally murdered Who do I see about getting let off at the next stop,2022-06-26 02:39:56+00:00,2022,6
67682,the OG covid model was just the global warming hockey stick model with different labels It even came from the same university,2022-06-26 02:38:33+00:00,2022,6
67683,Top of the morning Global warming is a real threat to our communities to everybody to everything Unbelievable,2022-06-26 02:38:03+00:00,2022,6
67684,you are platforming global warming zealot greta thunberg and friend of nazis amp fake jewish zelensky Shame on you for allowing these scammers and especially the scam fraud global warming to be forced on your audience,2022-06-26 02:37:42+00:00,2022,6
67685,and you are attending it to preach with all the other hippies that think going glasto somehow qualifies them as global warming specialists enjoy your show,2022-06-26 02:36:47+00:00,2022,6
67686,Canada is the only place where global warming will make the weather better not sure of this but seems a better chance than our blue statesand they have similar laws and better healthcare I also speak the language I need to decide where tho,2022-06-26 02:36:40+00:00,2022,6
67687,by your shifty father If you dont know what this comment means they wasted shitloads on private schooling for you One of the traits of Marxism is to succeed in overthrowing accepted norms thru propaganda like Global warming,2022-06-26 02:34:50+00:00,2022,6
67688,proabortion Like our goal is for everyone to abort a fetus The left always loses the branding battle against the right eg climate change instead of global warming,2022-06-26 02:33:12+00:00,2022,6
67689,s global warming,2022-06-26 02:33:11+00:00,2022,6
67690,d probably help if there were fewer Malthusians suggesting eugenics as a cure for global warming and suchBut then again if its completely fucking insane theres always a club of people that really likes it,2022-06-26 02:31:48+00:00,2022,6
67691,re looking at Thiss not just a Mayan stella Its a prophecy It spells in words whatll happen in next 13000 years to make a full cycle of 26000 years earth axle rotation I learn Mayan for 20 years Global warming is the good news,2022-06-26 02:30:44+00:00,2022,6
67692,no actually global warming is bullshit but in a way him descending into that kind of strident reactionary stuff just feeds into his mythology such a fascinating and brilliant dude in his prime,2022-06-26 02:30:08+00:00,2022,6
67693,Sarge Grif whats that bad scifi movie where they discover a natural disaster and their first attempt to solve the problem is to use a huge bombGrif Thats every bad scifi movie Sir,2022-06-26 02:29:42+00:00,2022,6
67694,re supporting white supremacy science amp studies as you like to call it Is it too painful for you too believe the same white devil oppressors you despise devised deviant plans to rid the earth of unwanted inhabitants like Global Warming,2022-06-26 02:29:08+00:00,2022,6
67695,,2022-06-26 02:27:02+00:00,2022,6
67696,Global warming needs to settle down before I melt,2022-06-26 02:26:01+00:00,2022,6
67697,I have some medical training and know how to administer vaccines Lets start mailing them out as an option It would save untold billions on car emissions fuel costs medical costs and time spent Not to mention cutting down on global warming,2022-06-26 02:22:33+00:00,2022,6
67698,roll eyesClimate change The climate changes all the time Check the history books Also what happened to Global warming That was the big fear when I was a child Did the seas rise yet No difference in the last 100 years looking at pics of Statue of Liberty etcPffft,2022-06-26 02:21:51+00:00,2022,6
67699,no immediate action of stopping fossil fuels there will be no more future generations of life on earth,2022-06-26 02:21:03+00:00,2022,6
67700,More tax money needed,2022-06-26 02:20:22+00:00,2022,6
67701,,2022-06-26 02:19:29+00:00,2022,6
67702,are the BC Global Warming Activist Arsonists out yet this year or have you had to much rain,2022-06-26 02:19:09+00:00,2022,6
67703,Ay yo ma Given the scale of issues like global warming and epidemic disease we shouldnt underestimate the importance of a cando attitude to science rather than a cantaffordit attitude Unbelievable,2022-06-26 02:17:56+00:00,2022,6
67704,what the fuck are you talking aboutTanning my balls didnt rid me of the vaccine Thats fucking stupid The only effect was that my balls put off less albedo which reduces globalwarming,2022-06-26 02:17:34+00:00,2022,6
67705,if global warming keeps this up i might stay in canada for a bit longer than anticipated,2022-06-26 02:16:16+00:00,2022,6
67706,s no cutamppaste from the Bolivian const thats actually a lie Global warming is a global issue that demands actions And what would those checkampbalances be I think youre a bit off with your comments here,2022-06-26 02:13:27+00:00,2022,6
67707,Pakistan should send help to these people,2022-06-26 02:13:27+00:00,2022,6
67708,did you know that global warming is slow,2022-06-26 02:10:50+00:00,2022,6
67709,The sociopaths can control the weather wultra high powered electronic frequencies via a machine called HaarpHAARP is able to achieve mind controlHAARP heats up particles in the air causing climate change but we are taxed amp charged in the name global warming,2022-06-26 02:08:18+00:00,2022,6
67710,Global warming,2022-06-26 02:08:00+00:00,2022,6
67711,According to the global warming climate change alarmists the coastal tides are rising It might be salt water but give it 5 years and the lake should fill right on up,2022-06-26 02:07:36+00:00,2022,6
67712,It takes a real dip shit to believe this global warming bullshit when the pushers a word I choose carefully are in jets SUVs beachfront mansions with the electric consumption of a subdivision Keep drinking the KoolAid dumbasses right up until the boot is on your neck,2022-06-26 02:05:54+00:00,2022,6
67713,Install a bunch of Hotel AC units in the arctic and I promise you global warming will be no more,2022-06-26 02:05:01+00:00,2022,6
67714,He is surfing the internet for the dangers of global warming constantly,2022-06-26 02:04:36+00:00,2022,6
67715,turn around and approve new oil fields,2022-06-26 02:03:33+00:00,2022,6
67716,The Unproven hoax w the goal of making the PEOPLE FEEL LIKE AN ENEMY OF THE PLANET Great tactic right Fossil fuels is another lie oil is NOT the result of formerly living matter its just like water here organically it is NOT a fossil Rockefeller manipulat,2022-06-26 02:03:22+00:00,2022,6
67717,Was watching Doctor Who with my sister earlier and I just love how the Daleks do not refer to The Doctor as the destroyer or anything that might make him sound like a person He is The Oncoming Storm A natural disaster that they cant really do anything against,2022-06-26 02:03:13+00:00,2022,6
67718,s the scientific code Should then all laws be based on science So global warming and controlling pollution should be put into effect if so Do you agree with all of those or only certain scientific discoveries,2022-06-26 02:03:10+00:00,2022,6
67719,Surely maobama and Moochelles ocean front Marthas Vineyard mansion in on 25 stilts They just paid 75000 for a 2000 gallon propane tank Is it running an evil petroleum based stove water heater and generator,2022-06-26 02:01:35+00:00,2022,6
67720,Apparent truth Bitcoin is using flared gas bad for the environmentActual truth When methane gas goes directly into the atmosphere its recognised by UNEP as our fastest accelerator of global warmingBitcoin mining combusts that for electricity VERY carbon negative,2022-06-26 02:00:12+00:00,2022,6
67721,If all the anger about Covid vaccine mandates is anything to go by you can imagine how tough laws about climate change and global warming are likely to fare,2022-06-26 01:58:44+00:00,2022,6
67722,Taking care of the environment isnt a Marxist ideal Rwnjs hijacked it to make it a partisan thing when really it shouldnt be Its fossil fuel companies that have supported the anti green movement Global warming is real and we must do something about it,2022-06-26 01:58:20+00:00,2022,6
67723,It may be to late to save humanity from global warmingand the Republicans wont do anything 89 degree in the arctic,2022-06-26 01:56:44+00:00,2022,6
67724,important but pleas dont let it take our minds and efforts off GLOBAL WARMING which is not reversable and is rapidly moving woward ending ALL human life on the planet,2022-06-26 01:56:17+00:00,2022,6
67725,s making light of a literal natural disaster that ruined your entire home Wtf Id be offended,2022-06-26 01:55:54+00:00,2022,6
67726,And honestly some days I wish I had been aborted Look at the fucking world The economy is destroyed global warming is threatening everything the rich dont give a shit about fixing poverty which is growing fast old men have decided AFAB ppl are simply just incubators,2022-06-26 01:54:46+00:00,2022,6
67727,C every 150 years so if you think the world will end in 12 years from climate change youre insane,2022-06-26 01:54:03+00:00,2022,6
67728,,2022-06-26 01:51:00+00:00,2022,6
67729,3rds of branches a pass seems convenient IMO And blaming people that didnt vote is like blaming ppl that dont sort recyclables for global warming,2022-06-26 01:49:10+00:00,2022,6
67730,Food ShortagesPandemicGlobal WarmingRoe vs Wade Keep going,2022-06-26 01:47:52+00:00,2022,6
67731,the level of concern I have for this server is increasing faster than global warming,2022-06-26 01:47:43+00:00,2022,6
67732,the severe global warming bc of the massive amount of N2O CH3 amp CO2 produced by agriculture amp 70 trillion gallons of fresh H2O are wasted on agriculture a year,2022-06-26 01:47:05+00:00,2022,6
67733,Youre the reason for global warming Use our KALEEN Safe Secure and it wont topple too Sister will be safe,2022-06-26 01:45:59+00:00,2022,6
67734,This is the only sustainable future to feed the planetand be proactive towards climat change,2022-06-26 01:43:52+00:00,2022,6
67735,Just saying If you want to throw 5x the researchers at something how about health amp COVID engineering incl ventilation global warming amp climate change habitat destruction amp species loss liveable architecture And dont forget the arts,2022-06-26 01:43:14+00:00,2022,6
67736,every single time i turn on an air conditioner i think about the part in tokyo mew mew where the aliens try to destroy the earth via global warming and then criticize humans for using AC because powering them makes the global warming worse,2022-06-26 01:42:58+00:00,2022,6
67737,After all she blames Britain for global warming Go preach your eco crap in China,2022-06-26 01:40:44+00:00,2022,6
67738,experts dont know what the fuck theyre talking aboutJust like global warming I mean climate change,2022-06-26 01:39:58+00:00,2022,6
